user_id,content_id,rating,time_spent,completed
755,146,3,17 mins,No
640,119,3,55 mins,Yes
617,188,2,55 mins,No
522,184,5,19 mins,No
356,147,3,42 mins,No
148,191,2,47 mins,Yes
365,152,1,50 mins,No
364,124,5,31 mins,Yes
971,117,5,25 mins,Yes
652,189,3,28 mins,No
702,146,3,20 mins,Yes
402,164,4,20 mins,Yes
606,195,1,23 mins,Yes
492,128,1,48 mins,No
229,150,2,35 mins,No
575,164,2,53 mins,No
852,128,4,29 mins,Yes
537,186,1,29 mins,No
268,156,2,14 mins,No
405,159,1,10 mins,No
793,105,1,20 mins,Yes
11,154,2,56 mins,Yes
320,144,3,19 mins,No
713,142,3,56 mins,Yes
126,172,2,37 mins,No
306,192,4,54 mins,No
702,157,5,56 mins,Yes
511,147,1,43 mins,Yes
89,176,5,22 mins,Yes
355,125,2,53 mins,Yes
628,144,1,34 mins,Yes
352,115,5,32 mins,Yes
689,151,3,45 mins,No
14,153,4,21 mins,No
257,134,5,56 mins,Yes
209,177,4,54 mins,Yes
281,108,3,11 mins,No
443,177,5,29 mins,No
840,200,2,25 mins,Yes
837,170,1,23 mins,Yes
389,196,3,11 mins,No
617,121,4,58 mins,No
483,107,4,25 mins,No
147,190,3,13 mins,No
279,179,2,52 mins,No
521,156,2,22 mins,Yes
630,149,4,47 mins,No
606,142,3,58 mins,Yes
434,123,3,10 mins,No
144,152,1,18 mins,Yes
289,179,4,30 mins,No
386,153,2,27 mins,Yes
14,116,5,52 mins,No
257,196,2,41 mins,Yes
346,137,2,55 mins,No
698,118,5,43 mins,Yes
345,120,4,29 mins,Yes
400,146,1,52 mins,Yes
207,102,2,11 mins,Yes
858,187,2,13 mins,No
943,194,4,54 mins,No
172,163,4,47 mins,Yes
464,103,3,16 mins,No
270,146,4,31 mins,Yes
221,149,4,29 mins,No
152,101,2,44 mins,No
623,122,1,13 mins,Yes
183,193,2,29 mins,No
399,114,4,44 mins,Yes
851,192,3,42 mins,No
72,185,1,30 mins,No
418,145,3,54 mins,No
898,196,5,23 mins,Yes
283,106,3,40 mins,No
74,165,3,31 mins,Yes
355,121,4,57 mins,Yes
727,104,4,39 mins,No
497,103,4,38 mins,Yes
328,130,4,45 mins,No
988,131,4,58 mins,Yes
535,134,3,51 mins,No
580,183,5,38 mins,Yes
910,120,4,16 mins,Yes
447,187,5,41 mins,Yes
373,154,5,22 mins,Yes
362,125,2,22 mins,No
93,115,2,23 mins,No
321,138,1,15 mins,Yes
324,123,2,25 mins,Yes
384,152,4,50 mins,Yes
575,166,5,57 mins,Yes
736,157,1,30 mins,No
737,157,2,53 mins,No
881,179,3,25 mins,No
346,152,1,14 mins,Yes
849,135,4,33 mins,No
103,174,5,52 mins,No
215,114,4,10 mins,Yes
192,191,4,19 mins,No
672,114,3,52 mins,Yes
884,199,3,56 mins,Yes
719,133,5,44 mins,Yes
781,152,2,40 mins,Yes
194,101,4,24 mins,Yes
380,134,2,20 mins,Yes
403,119,5,18 mins,Yes
664,124,4,11 mins,No
749,104,2,53 mins,No
600,136,4,39 mins,Yes
11,177,3,25 mins,No
187,158,3,57 mins,No
726,132,1,10 mins,No
15,109,5,57 mins,Yes
778,180,2,15 mins,No
297,167,4,55 mins,Yes
411,120,1,20 mins,Yes
956,174,5,42 mins,Yes
585,162,5,26 mins,Yes
52,158,5,43 mins,Yes
640,122,2,55 mins,Yes
28,167,3,49 mins,Yes
577,175,1,34 mins,No
17,189,2,31 mins,No
351,148,4,35 mins,Yes
428,108,2,36 mins,No
650,173,4,47 mins,No
831,115,4,18 mins,Yes
229,132,5,46 mins,No
766,153,2,14 mins,Yes
989,167,3,27 mins,No
210,104,4,31 mins,Yes
431,130,5,55 mins,Yes
294,113,3,21 mins,No
743,121,2,53 mins,Yes
753,141,3,31 mins,No
582,119,2,15 mins,Yes
104,148,4,45 mins,Yes
204,186,1,36 mins,No
53,163,1,56 mins,No
974,120,4,24 mins,No
940,164,3,26 mins,Yes
375,137,2,12 mins,No
842,131,1,19 mins,Yes
54,174,2,34 mins,No
276,118,4,30 mins,No
335,120,3,49 mins,No
31,182,2,18 mins,No
135,111,3,33 mins,No
58,186,1,41 mins,Yes
105,144,2,12 mins,Yes
266,182,5,42 mins,No
522,164,1,52 mins,No
496,134,3,54 mins,No
253,187,4,21 mins,Yes
295,165,5,38 mins,Yes
668,155,2,30 mins,No
158,174,1,48 mins,Yes
549,101,2,43 mins,Yes
631,138,2,42 mins,No
67,109,5,41 mins,Yes
754,195,5,29 mins,Yes
299,171,5,12 mins,Yes
463,117,5,13 mins,Yes
725,199,4,26 mins,No
820,152,3,59 mins,Yes
101,118,5,26 mins,Yes
56,163,1,28 mins,Yes
332,133,2,13 mins,No
836,104,5,38 mins,No
751,187,1,26 mins,No
393,175,4,31 mins,No
743,152,1,11 mins,No
874,109,1,51 mins,No
381,164,4,21 mins,No
92,130,4,54 mins,Yes
791,108,2,20 mins,Yes
447,105,5,49 mins,Yes
109,176,1,38 mins,Yes
317,163,3,29 mins,No
168,101,3,14 mins,Yes
812,115,2,34 mins,Yes
982,189,3,43 mins,No
920,182,2,21 mins,Yes
435,138,5,37 mins,No
442,142,2,43 mins,No
218,146,4,15 mins,Yes
222,153,4,28 mins,Yes
673,126,4,21 mins,No
528,161,4,34 mins,Yes
278,167,4,22 mins,No
569,154,4,26 mins,Yes
574,122,4,21 mins,Yes
875,126,4,12 mins,Yes
466,183,4,33 mins,No
839,160,5,17 mins,No
754,139,4,57 mins,Yes
602,136,2,45 mins,Yes
584,121,5,35 mins,No
838,141,3,54 mins,No
30,148,1,17 mins,No
359,126,5,41 mins,No
919,163,4,41 mins,Yes
288,177,5,10 mins,No
86,136,1,12 mins,No
234,124,1,10 mins,No
747,190,4,24 mins,No
313,121,4,59 mins,Yes
365,118,2,29 mins,Yes
777,115,1,12 mins,Yes
799,179,4,24 mins,No
839,106,1,46 mins,No
905,143,2,30 mins,Yes
269,131,3,51 mins,Yes
698,128,1,48 mins,No
131,108,2,32 mins,No
803,129,2,49 mins,Yes
993,121,2,44 mins,No
789,181,5,27 mins,Yes
832,188,4,26 mins,No
351,158,1,40 mins,Yes
180,160,5,57 mins,No
802,150,1,35 mins,No
480,200,5,31 mins,No
889,131,4,54 mins,Yes
163,147,2,45 mins,No
783,134,1,44 mins,No
888,102,2,20 mins,No
96,167,4,36 mins,Yes
774,194,1,43 mins,No
510,172,3,27 mins,Yes
365,152,3,36 mins,No
981,107,3,13 mins,Yes
353,176,4,26 mins,Yes
800,119,3,15 mins,No
436,190,1,51 mins,Yes
83,192,3,20 mins,No
225,115,1,14 mins,No
412,178,4,27 mins,No
735,148,2,34 mins,No
981,114,5,19 mins,Yes
118,103,3,50 mins,Yes
482,150,5,25 mins,Yes
192,193,2,19 mins,Yes
591,154,4,19 mins,Yes
590,106,4,45 mins,No
659,149,2,30 mins,No
107,123,5,23 mins,Yes
382,192,3,17 mins,Yes
783,178,1,10 mins,No
390,178,4,25 mins,Yes
244,120,2,35 mins,Yes
585,177,5,58 mins,Yes
869,191,3,51 mins,Yes
468,160,5,15 mins,No
866,199,3,48 mins,No
934,145,1,59 mins,Yes
538,161,1,11 mins,No
210,156,2,18 mins,Yes
604,102,2,14 mins,No
637,145,3,49 mins,Yes
947,140,3,14 mins,No
73,124,3,56 mins,No
992,129,3,17 mins,No
635,167,1,14 mins,Yes
309,168,2,14 mins,No
696,166,2,26 mins,No
699,184,4,18 mins,Yes
710,154,2,43 mins,Yes
590,153,2,42 mins,Yes
860,179,5,31 mins,Yes
186,149,5,30 mins,Yes
856,132,4,52 mins,No
253,161,3,24 mins,Yes
13,142,4,10 mins,Yes
299,101,4,16 mins,No
76,163,1,32 mins,Yes
51,135,2,56 mins,Yes
787,151,1,15 mins,No
149,171,2,29 mins,No
731,145,4,35 mins,Yes
122,177,2,51 mins,Yes
211,165,3,21 mins,No
280,114,3,22 mins,Yes
538,193,4,56 mins,No
685,103,5,58 mins,No
156,124,3,22 mins,No
238,165,4,11 mins,Yes
376,148,1,41 mins,Yes
82,110,5,59 mins,Yes
492,113,3,40 mins,No
356,200,4,20 mins,Yes
925,173,4,46 mins,Yes
273,114,1,13 mins,No
580,200,1,43 mins,Yes
44,110,5,25 mins,Yes
573,140,3,40 mins,No
123,123,4,34 mins,No
349,199,5,48 mins,No
708,155,5,17 mins,Yes
330,163,1,17 mins,Yes
409,171,4,43 mins,Yes
991,142,2,24 mins,No
323,199,1,14 mins,Yes
111,166,4,28 mins,Yes
770,179,5,19 mins,Yes
89,173,5,18 mins,No
433,147,3,38 mins,Yes
710,181,2,49 mins,No
794,152,1,46 mins,Yes
712,118,3,28 mins,No
99,179,3,22 mins,No
539,118,2,55 mins,Yes
601,124,1,49 mins,Yes
146,123,1,25 mins,No
694,112,5,39 mins,No
257,123,1,14 mins,Yes
189,121,3,42 mins,No
240,164,5,28 mins,No
871,190,1,28 mins,No
899,172,2,26 mins,Yes
503,194,3,33 mins,No
708,134,4,37 mins,Yes
809,102,2,51 mins,Yes
677,169,2,46 mins,Yes
819,131,1,31 mins,No
271,197,5,48 mins,No
520,168,5,25 mins,No
550,170,3,44 mins,Yes
114,187,1,36 mins,Yes
339,119,5,21 mins,Yes
568,172,4,55 mins,Yes
943,113,1,37 mins,Yes
986,165,1,10 mins,Yes
359,106,5,48 mins,Yes
650,171,2,27 mins,Yes
614,127,1,32 mins,No
334,179,2,31 mins,No
689,152,3,13 mins,No
169,198,3,57 mins,No
339,187,5,20 mins,Yes
798,148,3,27 mins,No
261,188,5,57 mins,Yes
887,179,5,16 mins,No
735,199,2,30 mins,Yes
199,168,2,44 mins,No
211,144,3,46 mins,No
287,117,2,59 mins,No
692,195,1,39 mins,Yes
762,138,4,26 mins,No
743,110,1,42 mins,No
472,154,1,25 mins,No
482,191,5,24 mins,No
23,106,4,22 mins,No
560,106,5,48 mins,Yes
109,152,2,12 mins,Yes
296,115,2,33 mins,No
6,168,4,32 mins,Yes
550,157,3,54 mins,No
681,156,2,57 mins,No
868,107,1,10 mins,No
795,151,4,41 mins,No
203,158,4,42 mins,Yes
325,164,2,57 mins,No
825,126,2,39 mins,No
785,158,5,11 mins,Yes
244,131,5,27 mins,No
327,166,1,39 mins,No
987,192,4,27 mins,Yes
47,113,3,14 mins,Yes
761,118,3,14 mins,No
591,194,4,17 mins,No
622,175,1,18 mins,No
13,113,5,41 mins,Yes
907,124,5,23 mins,No
380,157,5,22 mins,No
365,129,3,27 mins,No
602,156,3,13 mins,No
342,154,1,59 mins,Yes
860,105,3,31 mins,Yes
792,135,2,29 mins,No
221,119,3,24 mins,Yes
73,155,5,16 mins,No
746,177,1,22 mins,Yes
772,169,4,43 mins,Yes
625,144,4,50 mins,Yes
46,178,1,39 mins,No
504,138,2,14 mins,No
274,162,4,10 mins,Yes
555,122,5,40 mins,No
208,173,4,29 mins,Yes
929,140,4,28 mins,No
861,126,5,38 mins,Yes
615,105,3,54 mins,Yes
124,193,2,47 mins,No
10,154,5,19 mins,No
329,186,5,38 mins,Yes
187,149,1,40 mins,No
543,103,2,20 mins,Yes
668,192,3,32 mins,Yes
60,138,5,39 mins,No
761,114,3,34 mins,No
899,147,5,25 mins,No
886,114,5,32 mins,No
951,175,1,42 mins,Yes
782,173,4,46 mins,Yes
442,138,2,37 mins,Yes
217,164,1,36 mins,No
911,144,3,15 mins,No
2,170,5,47 mins,Yes
536,165,5,46 mins,No
718,125,2,15 mins,No
832,116,1,34 mins,No
711,115,1,22 mins,Yes
356,198,3,42 mins,Yes
626,181,1,42 mins,No
792,103,1,34 mins,Yes
667,167,4,23 mins,Yes
165,137,2,49 mins,Yes
998,181,1,50 mins,Yes
734,155,3,51 mins,Yes
91,138,5,47 mins,No
167,163,1,18 mins,Yes
959,101,1,27 mins,No
207,171,5,24 mins,No
282,190,4,13 mins,Yes
65,119,2,43 mins,Yes
888,152,4,47 mins,Yes
516,130,3,26 mins,Yes
157,155,1,16 mins,No
761,114,4,41 mins,No
769,113,2,32 mins,No
747,184,3,29 mins,Yes
306,190,4,56 mins,No
878,127,1,11 mins,No
982,189,2,30 mins,Yes
395,109,1,21 mins,Yes
74,141,1,51 mins,Yes
187,148,3,58 mins,No
574,112,2,36 mins,Yes
337,110,5,59 mins,No
676,106,1,57 mins,Yes
568,134,2,19 mins,No
623,152,1,17 mins,No
730,141,4,30 mins,Yes
240,183,4,31 mins,No
533,106,2,22 mins,Yes
141,102,3,57 mins,Yes
265,115,5,49 mins,Yes
139,117,4,21 mins,No
459,116,3,26 mins,No
70,128,5,57 mins,No
385,185,4,18 mins,Yes
630,172,5,58 mins,No
198,110,1,49 mins,No
205,110,2,21 mins,Yes
726,110,4,18 mins,Yes
568,173,4,39 mins,Yes
799,128,1,15 mins,Yes
982,124,4,34 mins,Yes
805,119,4,37 mins,Yes
687,197,4,19 mins,Yes
859,168,4,50 mins,No
882,156,4,37 mins,Yes
974,167,3,38 mins,Yes
640,142,4,45 mins,Yes
431,112,1,20 mins,Yes
890,118,4,30 mins,Yes
325,123,5,47 mins,No
442,184,5,35 mins,Yes
804,106,1,27 mins,No
288,153,3,13 mins,No
226,198,1,53 mins,Yes
64,142,3,50 mins,Yes
967,166,2,24 mins,Yes
938,130,5,32 mins,No
560,109,5,50 mins,Yes
714,191,5,15 mins,No
498,142,3,52 mins,No
849,134,1,16 mins,Yes
926,140,3,55 mins,Yes
917,188,5,57 mins,No
60,117,5,24 mins,No
397,129,5,18 mins,Yes
257,200,5,39 mins,Yes
577,150,2,53 mins,No
239,176,5,52 mins,No
801,195,3,37 mins,Yes
38,149,5,39 mins,No
25,173,4,17 mins,Yes
410,161,2,44 mins,Yes
461,183,5,44 mins,Yes
571,146,4,35 mins,No
988,146,3,39 mins,No
417,117,2,44 mins,No
357,166,5,47 mins,Yes
383,105,3,20 mins,Yes
809,154,4,29 mins,Yes
158,116,2,55 mins,No
569,181,5,40 mins,Yes
433,191,3,43 mins,Yes
48,107,2,21 mins,Yes
328,108,4,57 mins,No
433,172,5,37 mins,No
431,187,2,12 mins,No
56,196,4,57 mins,No
577,182,4,51 mins,No
268,138,3,14 mins,No
69,154,4,22 mins,No
728,176,4,21 mins,Yes
902,115,1,10 mins,Yes
601,192,4,52 mins,Yes
449,150,5,28 mins,Yes
793,156,2,38 mins,No
257,195,5,56 mins,No
672,109,5,59 mins,Yes
490,108,3,57 mins,Yes
746,119,1,48 mins,No
643,151,1,51 mins,No
49,172,5,34 mins,No
659,198,2,25 mins,Yes
316,157,1,26 mins,No
413,168,1,37 mins,Yes
434,131,5,48 mins,No
2,103,1,52 mins,No
841,199,3,58 mins,Yes
952,183,5,14 mins,No
145,143,1,10 mins,Yes
956,129,1,12 mins,No
366,110,1,57 mins,No
420,112,5,33 mins,Yes
573,146,2,38 mins,No
785,130,4,24 mins,No
561,194,1,13 mins,No
844,182,4,53 mins,No
444,188,4,10 mins,No
916,132,1,58 mins,No
434,173,1,24 mins,No
643,147,4,33 mins,No
555,188,2,40 mins,No
57,163,4,29 mins,Yes
562,126,2,19 mins,No
964,103,3,20 mins,No
977,123,2,27 mins,No
178,175,5,43 mins,Yes
293,174,1,37 mins,Yes
46,150,3,47 mins,Yes
170,136,4,25 mins,Yes
271,113,2,33 mins,Yes
417,129,3,48 mins,Yes
848,138,5,21 mins,No
139,177,2,59 mins,Yes
247,190,4,51 mins,No
148,184,4,16 mins,No
230,105,2,45 mins,No
792,120,5,26 mins,Yes
637,178,1,58 mins,No
704,114,1,13 mins,No
374,108,4,46 mins,Yes
80,148,5,42 mins,Yes
606,113,4,28 mins,No
738,124,1,35 mins,Yes
65,179,4,20 mins,Yes
88,165,2,40 mins,No
88,186,2,10 mins,No
713,134,5,49 mins,No
726,151,1,45 mins,No
204,103,5,38 mins,No
913,190,5,34 mins,No
382,178,1,56 mins,No
601,158,3,58 mins,No
476,172,3,27 mins,Yes
573,155,4,12 mins,Yes
783,180,3,27 mins,Yes
606,142,2,16 mins,Yes
819,121,5,37 mins,Yes
539,110,4,26 mins,No
214,157,5,34 mins,Yes
74,125,1,27 mins,Yes
61,156,3,49 mins,No
698,138,1,52 mins,Yes
543,186,4,12 mins,No
219,161,2,34 mins,Yes
12,147,3,16 mins,Yes
814,154,1,56 mins,No
415,146,3,19 mins,Yes
32,168,5,53 mins,Yes
160,104,2,53 mins,Yes
237,194,3,28 mins,No
739,166,2,24 mins,No
181,193,5,30 mins,No
829,143,5,30 mins,No
558,162,1,46 mins,No
341,200,4,37 mins,Yes
458,185,1,54 mins,Yes
80,185,2,41 mins,No
647,185,1,50 mins,No
772,104,3,36 mins,Yes
987,165,1,32 mins,No
820,162,4,19 mins,Yes
759,190,4,49 mins,No
473,102,2,50 mins,No
671,109,5,15 mins,Yes
715,157,4,33 mins,Yes
112,145,2,27 mins,No
980,118,4,19 mins,No
292,148,4,24 mins,Yes
950,142,5,54 mins,Yes
822,141,3,52 mins,No
631,175,2,43 mins,Yes
383,189,4,17 mins,No
17,190,4,59 mins,No
493,158,1,44 mins,No
331,200,3,36 mins,No
926,142,5,34 mins,No
739,135,2,12 mins,No
873,138,4,30 mins,No
486,167,2,48 mins,Yes
406,141,5,41 mins,Yes
117,199,3,59 mins,No
555,150,1,30 mins,Yes
880,186,3,18 mins,No
115,172,1,59 mins,No
795,179,2,10 mins,Yes
549,145,3,13 mins,Yes
814,171,3,13 mins,No
625,119,3,58 mins,Yes
547,117,5,35 mins,No
644,165,2,43 mins,Yes
336,193,1,36 mins,No
336,177,3,24 mins,No
981,156,2,54 mins,No
922,193,5,41 mins,Yes
889,141,5,50 mins,No
740,142,2,16 mins,No
147,106,1,53 mins,Yes
122,169,2,53 mins,Yes
81,198,2,23 mins,No
685,175,4,32 mins,Yes
666,173,5,56 mins,No
662,140,1,10 mins,No
375,141,4,41 mins,No
570,109,2,50 mins,Yes
63,108,5,35 mins,Yes
504,144,4,57 mins,Yes
668,158,4,18 mins,No
449,167,1,25 mins,No
428,113,2,40 mins,No
868,119,1,11 mins,Yes
427,198,4,41 mins,Yes
421,196,4,19 mins,No
322,149,1,34 mins,Yes
913,180,4,27 mins,Yes
680,200,3,54 mins,Yes
166,182,5,43 mins,Yes
597,178,2,38 mins,No
957,130,5,54 mins,No
649,166,2,33 mins,No
461,177,4,12 mins,Yes
459,191,1,24 mins,Yes
189,159,1,12 mins,Yes
464,153,4,40 mins,No
912,152,2,19 mins,Yes
379,181,4,47 mins,No
2,131,2,31 mins,No
618,115,4,23 mins,No
364,120,4,18 mins,Yes
72,105,4,27 mins,No
427,107,1,17 mins,No
638,118,2,47 mins,Yes
170,156,4,24 mins,No
205,175,5,55 mins,Yes
825,196,5,24 mins,No
337,191,1,15 mins,Yes
999,190,3,21 mins,No
472,145,1,51 mins,No
195,128,3,28 mins,No
670,150,1,49 mins,Yes
653,102,5,14 mins,Yes
275,184,4,36 mins,Yes
7,168,2,19 mins,No
905,177,4,52 mins,Yes
979,124,5,55 mins,Yes
566,148,2,23 mins,Yes
616,145,3,43 mins,Yes
854,193,3,58 mins,No
850,158,5,24 mins,No
573,136,2,38 mins,No
599,102,4,35 mins,No
770,118,5,36 mins,No
178,149,3,12 mins,No
242,108,5,12 mins,Yes
203,158,4,44 mins,No
543,115,1,44 mins,Yes
801,117,1,59 mins,No
462,123,4,15 mins,Yes
80,166,2,23 mins,No
523,170,5,35 mins,No
417,193,4,12 mins,No
766,127,1,42 mins,No
384,137,3,51 mins,Yes
391,149,4,22 mins,Yes
896,164,4,38 mins,No
799,134,4,18 mins,No
688,118,1,41 mins,Yes
126,164,1,31 mins,No
494,174,4,31 mins,No
47,144,4,43 mins,Yes
718,117,2,19 mins,Yes
476,159,3,34 mins,Yes
949,113,5,21 mins,Yes
619,152,5,12 mins,No
464,160,5,28 mins,No
787,142,1,42 mins,No
849,191,1,56 mins,No
123,164,2,35 mins,Yes
474,166,1,22 mins,No
134,134,4,16 mins,No
619,195,3,43 mins,Yes
817,187,3,31 mins,No
841,171,3,29 mins,Yes
562,164,3,52 mins,Yes
849,133,5,32 mins,Yes
607,112,5,57 mins,Yes
780,176,4,23 mins,Yes
23,119,2,39 mins,No
566,109,1,32 mins,No
886,174,1,56 mins,No
766,117,5,28 mins,Yes
965,150,3,48 mins,Yes
235,139,4,50 mins,No
996,141,2,45 mins,Yes
59,110,5,15 mins,Yes
164,112,4,32 mins,Yes
771,179,4,19 mins,No
826,195,5,44 mins,Yes
216,115,4,30 mins,Yes
183,128,3,41 mins,Yes
569,104,4,39 mins,No
657,136,2,42 mins,Yes
935,165,4,15 mins,No
90,198,1,14 mins,Yes
964,147,4,24 mins,Yes
311,181,5,52 mins,No
557,139,1,34 mins,No
972,138,5,22 mins,No
257,144,2,15 mins,Yes
533,151,3,46 mins,No
979,197,2,11 mins,No
533,185,1,26 mins,No
52,126,3,33 mins,Yes
338,136,4,21 mins,No
171,169,1,53 mins,Yes
948,197,3,23 mins,Yes
67,101,5,16 mins,Yes
625,153,3,35 mins,No
300,106,5,41 mins,No
672,137,5,38 mins,No
778,102,3,55 mins,No
832,169,2,48 mins,Yes
232,190,2,18 mins,No
975,141,5,23 mins,No
837,151,1,26 mins,Yes
68,147,3,58 mins,No
506,113,1,34 mins,Yes
28,176,2,39 mins,Yes
949,169,1,54 mins,No
628,166,4,38 mins,Yes
51,159,4,38 mins,Yes
693,168,2,27 mins,Yes
260,159,1,40 mins,No
591,191,3,28 mins,No
785,110,2,26 mins,No
620,113,4,15 mins,Yes
963,102,2,21 mins,No
586,190,1,47 mins,No
687,115,1,12 mins,Yes
184,146,1,56 mins,No
23,157,5,44 mins,No
786,110,1,56 mins,Yes
129,122,4,42 mins,No
291,189,4,38 mins,Yes
832,179,5,12 mins,No
501,177,4,14 mins,No
186,108,4,23 mins,No
479,121,2,45 mins,Yes
571,185,1,37 mins,No
492,122,2,50 mins,No
513,197,2,41 mins,Yes
643,145,4,27 mins,No
67,191,3,51 mins,Yes
805,140,1,49 mins,No
467,122,3,22 mins,No
285,130,4,11 mins,No
601,162,5,34 mins,No
417,173,2,29 mins,No
100,145,4,16 mins,No
189,135,4,20 mins,Yes
989,182,3,14 mins,No
890,142,5,38 mins,Yes
858,105,2,27 mins,No
388,127,5,17 mins,Yes
241,170,5,36 mins,Yes
782,162,5,51 mins,Yes
731,132,1,11 mins,No
417,108,5,44 mins,No
918,185,4,35 mins,Yes
176,118,1,32 mins,Yes
387,178,1,14 mins,Yes
471,115,5,25 mins,Yes
853,126,4,51 mins,Yes
233,153,2,20 mins,Yes
663,144,5,28 mins,No
452,132,1,25 mins,No
277,128,2,41 mins,Yes
229,139,2,21 mins,No
171,132,1,11 mins,Yes
735,177,2,52 mins,Yes
213,179,4,31 mins,No
282,118,4,35 mins,Yes
41,170,5,42 mins,No
122,111,5,33 mins,Yes
227,132,2,14 mins,Yes
294,120,1,30 mins,No
600,197,4,55 mins,No
267,140,3,27 mins,No
541,108,5,48 mins,Yes
759,135,4,14 mins,No
828,169,2,17 mins,Yes
451,199,4,30 mins,Yes
449,178,4,56 mins,No
756,121,2,14 mins,Yes
61,124,5,22 mins,No
502,117,5,28 mins,No
147,118,3,38 mins,Yes
686,198,3,11 mins,Yes
945,112,5,46 mins,No
790,116,5,35 mins,No
334,104,5,38 mins,Yes
881,189,5,14 mins,No
953,134,4,41 mins,Yes
891,192,3,47 mins,Yes
142,146,2,57 mins,No
44,175,1,11 mins,Yes
144,177,2,14 mins,No
865,131,1,56 mins,No
333,125,4,42 mins,Yes
998,174,3,44 mins,Yes
497,124,1,28 mins,Yes
396,165,5,24 mins,No
55,125,4,44 mins,No
307,128,1,17 mins,No
870,136,5,56 mins,No
423,182,4,10 mins,No
417,106,1,47 mins,No
673,166,5,31 mins,Yes
797,167,3,26 mins,Yes
325,172,4,25 mins,Yes
710,195,1,54 mins,No
671,148,5,10 mins,Yes
80,183,3,12 mins,No
31,170,5,15 mins,Yes
985,178,3,12 mins,Yes
112,167,1,56 mins,Yes
558,148,5,39 mins,Yes
865,165,5,56 mins,No
717,144,2,20 mins,No
564,194,4,36 mins,Yes
650,163,5,31 mins,Yes
472,146,3,15 mins,No
74,119,4,47 mins,No
553,164,1,50 mins,Yes
479,183,4,55 mins,Yes
589,173,2,40 mins,Yes
387,171,1,52 mins,Yes
699,150,5,15 mins,Yes
882,163,1,59 mins,Yes
564,141,1,29 mins,No
930,107,2,56 mins,No
433,109,3,50 mins,No
412,104,1,20 mins,No
467,189,3,11 mins,Yes
599,149,4,40 mins,No
621,176,2,47 mins,No
992,106,5,35 mins,No
909,182,1,36 mins,Yes
737,121,3,55 mins,Yes
994,115,1,55 mins,Yes
993,167,2,40 mins,No
248,166,5,33 mins,No
581,156,4,22 mins,Yes
120,168,4,34 mins,Yes
67,132,3,46 mins,No
573,166,4,50 mins,Yes
956,129,3,34 mins,Yes
327,166,5,38 mins,No
920,134,1,40 mins,No
703,127,2,52 mins,No
470,160,5,48 mins,Yes
493,139,5,11 mins,No
701,144,4,21 mins,No
663,182,4,14 mins,Yes
286,136,2,36 mins,Yes
956,119,1,43 mins,Yes
914,191,5,23 mins,No
608,145,4,16 mins,No
312,184,5,46 mins,Yes
309,121,1,45 mins,No
775,123,3,19 mins,No
97,194,1,38 mins,No
965,189,5,25 mins,No
113,195,5,47 mins,Yes
988,127,2,30 mins,No
637,198,5,47 mins,No
456,172,4,50 mins,No
463,119,2,42 mins,Yes
948,141,5,38 mins,No
132,126,1,57 mins,No
930,128,5,26 mins,No
965,164,1,22 mins,Yes
929,168,1,15 mins,No
121,195,5,11 mins,Yes
197,180,1,17 mins,No
806,151,3,41 mins,Yes
482,174,2,45 mins,Yes
634,148,5,18 mins,No
794,110,3,32 mins,No
897,173,1,16 mins,Yes
772,139,1,40 mins,Yes
39,200,2,30 mins,No
566,200,3,10 mins,No
512,119,3,55 mins,No
474,164,5,11 mins,No
161,119,1,49 mins,No
289,176,4,20 mins,No
200,162,5,46 mins,No
788,113,5,27 mins,Yes
528,125,5,53 mins,Yes
917,200,2,33 mins,No
685,189,2,28 mins,No
503,192,5,14 mins,No
248,142,4,38 mins,Yes
383,139,3,48 mins,Yes
218,130,3,11 mins,No
87,105,1,26 mins,No
82,181,3,54 mins,Yes
62,118,3,20 mins,Yes
799,121,4,46 mins,Yes
500,186,3,22 mins,No
42,150,4,38 mins,No
12,106,2,41 mins,Yes
833,150,4,54 mins,No
746,180,2,49 mins,No
841,166,4,52 mins,No
643,101,5,17 mins,Yes
115,157,2,19 mins,Yes
218,130,2,34 mins,Yes
649,158,3,20 mins,No
106,152,2,37 mins,No
691,137,4,42 mins,Yes
528,148,5,48 mins,No
472,187,5,35 mins,Yes
754,101,3,17 mins,No
846,119,4,47 mins,No
893,146,4,35 mins,No
387,167,1,41 mins,No
226,102,2,55 mins,No
481,156,3,37 mins,Yes
754,117,5,16 mins,Yes
408,192,1,44 mins,No
457,182,4,11 mins,Yes
653,197,2,31 mins,No
898,179,5,59 mins,No
711,122,1,31 mins,No
624,127,4,12 mins,Yes
639,155,5,55 mins,No
21,132,5,59 mins,No
659,160,4,54 mins,Yes
601,183,4,17 mins,No
815,128,3,13 mins,Yes
918,128,5,24 mins,Yes
203,174,4,53 mins,Yes
417,184,1,55 mins,Yes
416,125,2,48 mins,Yes
448,185,3,21 mins,Yes
512,178,4,38 mins,Yes
85,186,2,18 mins,No
167,126,3,51 mins,No
384,175,5,49 mins,No
468,171,2,29 mins,No
72,117,3,43 mins,No
810,182,4,35 mins,No
997,107,4,57 mins,No
521,156,3,30 mins,No
793,164,5,32 mins,Yes
473,120,3,27 mins,No
993,138,1,33 mins,No
258,175,3,51 mins,Yes
275,158,3,38 mins,Yes
750,116,4,47 mins,Yes
20,151,5,47 mins,No
490,127,3,22 mins,Yes
